phonics_score,reading_score,alphabet_score,sightwords_score,wordbuilding_score,game_completion_rate,streak_count,session_count_7d,avg_session_gap_days,unlocked_alpha_pct,risk_level
83.30587398806945,79.15805960423856,92.73404780621728,100.0,84.25635757279075,0.7134644516506395,5,6,1.0,1.0,0
13.964879916723865,59.59618818737473,53.28190232121073,58.56724467960193,11.083585118084493,0.28012499540924546,2,3,2.8249017927811346,0.6245699864694998,2
52.70092039599761,48.05417491793178,65.67422317133335,23.130368622431963,11.988287438965667,0.6555353643797018,2,1,5.826727963283784,0.5231349268585718,2
69.99492630990093,56.13395174784756,51.2655377728139,54.57356426431533,44.680639243777215,0.6737263115064698,0,4,5.087636730274381,0.14825210271537714,1
71.96872115535504,86.72982236039567,100.0,76.11142170629662,94.42923318356938,0.5929847812677663,1,5,1.3920327244696535,0.8967305251905907,0
69.30401690308926,82.73236132698867,92.93278596877478,60.90180320508967,62.2919962399496,0.6411179717166573,9,6,1.0,0.9504046515517844,0
87.00052990067154,73.43511532604278,85.57080555722254,57.03183161116728,99.47087699374583,0.8052895327957593,6,6,1.143835975154585,0.8779030400466777,0
52.436886828118276,36.960600947502684,50.874224542725344,5.471182528966224,12.272134067021717,0.673374853488905,5,2,4.364835444583649,0.5622500309087072,2
83.68096087860924,77.84431628844587,77.14842943793943,78.05195453800835,58.654738820735446,0.586661943560349,6,4,2.043570817536282,0.9881639756949451,0
78.78084520738048,74.20200417017023,100.0,83.08365065526988,54.441307685103155,0.7714491982874588,5,4,1.6630887737658206,1.0,1
75.60971765594007,78.90570229148182,85.26084860608904,62.04013845480276,70.7278244191724,0.6753574825383444,11,5,1.0805259765667952,0.8092436337958402,0
81.871459686828,70.46487228532139,90.7946584434338,86.27080685057683,44.95892078317942,0.8815040288569903,6,6,1.0,0.7195117899335481,0
53.92730157189443,23.550791275818128,64.57888688166061,15.077199065965601,34.00880302029025,0.15779676004750867,0,3,2.2093799520740713,0.4230888911540349,2
57.968330618341625,22.276011003175334,62.947062668729245,61.6235293098685,0.0,0.24062094890590466,3,2,4.056718810056963,0.3792029626568359,2
101.03344413375653,80.91409077217293,92.70082129660162,68.821845508163,62.6859066389126,0.735116271827057,11,5,1.3448874284482064,1.0,0
67.16523673837662,22.823192859637302,24.428131972332192,24.878705336238937,6.938121184612164,0.3296973031917383,2,6,3.990391060646244,0.45617989423822713,2
85.05934108338444,83.4594300915457,78.17131003376127,92.15631064810394,75.07744611241621,0.7377068129148798,13,8,1.2909331275292475,0.9248220586300336,0
91.0818918650619,73.3256642061356,90.57252989775515,67.83513829852325,77.18469738619588,0.8500493157930423,15,5,1.0650625323533143,0.8021236284217693,1
59.62665753145057,25.889596782783343,68.0440888015849,60.33456788207427,41.20152354835551,0.7753591625116132,0,0,1.0,0.7992088622978366,1
97.20980874557337,75.47220975779113,100.0,76.93831772962841,71.64092191907339,0.9088649935848039,12,6,1.0,0.9471468357135996,0
63.83727752329011,24.057481494203373,40.15592769612129,38.11319619850528,35.835873684330416,0.6188383036941898,0,6,3.262988152131516,0.41462378601051597,2
43.863125544720866,40.828295175237,35.65058650388419,20.573818419045757,29.963229510648077,0.7338043050578786,1,0,3.1313854038710836,0.4454552860504659,2
83.6810785017525,86.24026158851446,100.0,91.89847544321637,65.96666964167754,0.6340211136887495,22,6,1.2069646459564731,0.8975874912889997,1
85.49380589368577,64.16445942555534,89.73797383827201,66.84862843299352,59.30731325984253,0.8159645341537846,8,7,1.0,1.0,0
78.95052272779765,78.73246414618168,78.73990644225744,63.33274968613687,53.34136231801257,1.0,14,7,1.5608360320216175,0.787094822878277,0
75.74422820092246,85.58225210515393,88.07739681473493,69.37768788675604,80.66439952305237,0.866639496722906,8,7,1.0,0.9615935606944264,1
43.489848571150354,30.00726726414228,68.86040528810352,37.22646795335516,27.159154692214408,0.6098018451673779,0,0,1.1650562397141444,0.6212019902691279,2
62.3626448600935,96.67983556429503,91.68813973762094,73.54930332194411,61.826213697865754,0.8598704171528107,9,7,1.2571138243310198,0.9150301761461878,0
89.057243964409,58.00645218535859,79.2145166231543,86.14896141034072,72.56298157191912,0.7724024995470982,10,6,1.0,0.8221695274597688,0
85.95843466866631,63.104619208675764,98.23324509860515,82.08896223619564,73.84044601470814,0.9474036475918272,18,7,1.0,0.7720423033264299,0
48.01789086287713,42.27575312688497,57.80150146715617,28.66925601470016,25.827232955120778,0.11866778063035555,0,0,2.036190120534001,0.7107283593215679,2
52.22482606072853,51.62654503360066,42.1246332972818,50.50464819113487,26.36543260643339,0.4244019629290723,7,2,5.223909989428513,0.3593647149748225,1
78.3581622766221,101.22784606772268,95.6620154836438,66.56299836158598,79.48611608583282,0.9458831674440096,13,4,1.0,0.8752481364448496,1
49.813606109661734,21.00827305516404,60.70296776508945,49.15878617925735,43.396856718965594,0.6161561451109244,3,3,3.3947514328120296,0.16780781329680172,2
88.19639225665865,64.9211377982717,81.3515476767339,90.79729279999356,69.40667269215018,0.9022251046058937,10,6,1.6691419029879988,0.8483955271782626,1
43.64177928585844,27.934616282785548,58.33200657450569,32.818770675047844,53.83634188360281,0.22107853955609924,1,2,5.6704668265306,0.539310955302315,2
56.903614716692445,50.730161798585215,56.23425983913136,55.98220562598027,27.240673248494417,0.681869488037116,6,2,2.8317462178988424,0.7906768954235401,1
85.71974382142434,76.11220969026739,79.24439591172579,61.220220802737025,54.93788849871898,0.6848303652343808,9,6,1.9752502464070383,0.8001645959261209,0
81.38966027135184,83.97080932586476,81.01822382750161,80.73614619276076,72.49678312319584,0.8738676896012224,11,8,1.0,0.8469003044998182,0
43.17671909705254,66.81463633209088,76.30756371984782,31.438805593757856,22.51466640343657,0.49428311127728086,0,4,3.8043845312769493,0.1968511770005536,1
78.70647823078716,85.0957737182291,92.28692312579923,80.01685184980538,79.87816409009245,1.0,9,5,1.0,0.8269069960058081,0
82.74352793626811,80.44141906245369,89.86861683141798,92.82589910172126,100.0,0.720369684061952,7,7,1.5409457448131556,1.0,0
59.89236729292642,52.54587535380744,67.30723271796046,47.609110466609465,51.00012034383731,0.6338591180891346,4,4,3.2493228795247187,0.5293427372866646,2
87.14784191396402,77.1623635150461,90.22995858347853,94.17677793910948,72.86648602029855,0.8069654822234223,3,6,1.5227420905705378,1.0,0
88.15868520784193,92.27392872293888,89.23763574090438,79.18532288655508,79.11844764574809,0.8279913684734538,7,6,1.7368158749298859,0.797348470058894,0
65.1257716841393,14.641925306480323,46.61617229092617,45.658178125967815,58.482860438515104,0.38684994778540244,0,6,1.327979149375634,0.06023880867598358,2
22.053881888415606,47.165806360084076,58.65701070656798,31.538820538949075,15.795434019936582,0.5744914656560289,3,2,6.269955494071499,0.2859830467347695,2
47.16504615582855,45.888634539926954,51.38145913215505,45.28083094771445,16.22690863714334,0.6887529208146519,1,5,4.0140880195665565,0.5913506438307568,2
55.28136347256711,56.53202966461207,57.94781754552205,50.63505636382769,33.6539645856916,0.6880234430898946,0,6,3.439763074033485,0.21384497957639037,2
52.77477251918479,29.972083529754237,48.307248501778304,11.656889035817034,28.21540521126385,0.0,0,4,4.678700237976249,0.585091512356993,1
79.95587455961974,67.0108516436448,100.0,88.16043435863507,66.68553739255503,0.8040328758491797,11,3,1.0764113087397016,0.8318015752002201,0
76.4412640028815,52.78850192741499,46.432315153258045,48.58874172034238,55.99033154879003,0.5849267365825538,2,1,4.547334970420385,0.5786970770843499,2
59.141554188818425,34.092301558601065,74.76091098451488,42.96399407038599,66.12891308937898,0.2621624363820865,5,3,2.5228729945783277,0.40322283318913565,2
88.94147219323827,65.92007959122625,89.80516326191214,100.0,95.91314755151066,0.8654485504511049,10,6,1.5067589863652082,0.7977207434801594,0
94.38563539320927,86.27941704952387,86.13450830160501,98.6098014493505,51.61351505496488,0.580343767968527,11,7,2.0419638457289344,0.854111573713106,0
80.5222012313647,85.47848253517647,95.21858302730736,51.35411764523626,92.14810524588844,1.0,6,6,1.4470150931413694,0.9260673765823907,0
38.143281556523796,63.39506922578307,63.15400231891648,34.44078501870841,46.57548065972517,0.0,4,0,2.956338587895302,0.2760660210747712,2
87.82678694005264,87.71614752787463,89.62463536896652,82.15561240834683,71.15232836590383,0.6075511663717146,14,5,1.0,0.8571884839034087,0
81.15547235885109,76.3213117742665,87.42691959026094,100.0,75.7290317834733,0.8645062470786605,15,6,1.0704789270896484,0.8803650150915022,0
102.71816896027343,79.82151071729713,95.86112061772464,73.78925129837127,71.17952785474137,0.5002698973201839,14,6,1.6990050549298261,0.6103744621806311,0
96.83392269309304,71.42574574107581,94.90219124050056,59.198766552395156,60.64346558956292,1.0,9,6,1.635033865344377,0.9495681887972605,0
101.51317732619516,75.65243277956736,91.60879237371974,90.75981594011418,86.58288899436975,0.978054545834057,13,4,2.016715766150548,0.7853654606981312,0
47.024925150354406,48.4372998661067,59.8203582317541,46.32881131352927,59.20566903587971,0.490706860302796,1,4,5.284205733386961,0.25447843697260153,2
77.06740321911855,82.99011756509762,88.79955530373978,76.88364680207313,67.40392263574195,0.8023368571372201,4,4,1.997252531612486,0.8153038651681672,0
28.467711450839488,11.926659364103065,79.63022740204553,55.14725634013951,24.67774482233414,0.8504871610688618,3,2,1.0,0.9581885145181483,1
91.45588137576301,98.59662461566613,100.0,83.4586368007854,78.92131512497929,0.9280123338170462,13,6,1.252100551975938,0.8937406872100477,1
63.1579948903546,77.89343798206738,82.09127114279266,58.44616024176344,72.69841226730217,1.0,14,4,1.0,0.9940771187988217,0
91.62009166056883,77.13725760123288,90.84300404916767,54.989617576226934,60.9794853407318,0.8479672901213806,2,6,1.1901811005366594,0.9552489954417148,1
80.03292884952265,72.24141859976794,90.97838002425827,83.14947043554582,70.73290105488556,0.8060887536805824,6,5,1.0,1.0,1
80.98481174896851,91.0182392567019,87.64040257366378,93.716131090106,59.897640636341976,0.8418491243335703,5,8,1.0,0.9309820710227028,0
79.12875057137427,86.89737702988607,90.35049177583288,72.79496997557267,84.45818675192365,1.0,7,4,1.1558589758243725,1.0,0
100.17041734129613,70.61425142762684,94.5518646334822,99.42594934692806,64.3130838851877,0.7694629459846458,7,4,1.0,0.7776059733237743,0
83.81279983911543,64.16219814967519,92.64704185771566,87.50293442413387,40.09396536142817,0.8561084854771359,16,4,2.0362861934188516,0.9419019009366045,1
58.83145429079718,44.185771475722056,63.08133988669554,26.189896103809506,37.54041236054117,0.11725710061900396,1,1,2.3967050861153503,0.7472186350420875,1
77.61741573671716,81.6194270870249,99.70478159983347,77.12575370459857,100.0,0.8589976759091558,10,5,1.2667704523911412,0.8847530163619456,0
77.54925218765834,66.1932221984665,75.31035701517362,82.61986990368815,53.449500907391894,0.4770664110571276,11,8,1.1969645442300534,0.9838490774451643,1
94.33167061672331,77.05165957489247,92.13913851257523,79.8254670929402,59.978643195354266,0.9488063524304784,9,5,1.4682549217852017,0.8101532018208963,0
58.240872476677254,46.18561697827206,54.624595618822845,52.266494488004305,55.8531132352597,0.5115620612703725,2,0,1.9023295053869411,0.43895505912906646,2
93.22025341068955,91.3907368020539,89.43600977552727,82.29752465739303,70.9671162221518,0.5036800150469194,5,5,1.0,0.9599928729996204,0
85.05026213942966,100.86049274243122,91.1893396576169,69.94371043322941,60.7989600468859,0.7546295470267808,8,6,1.2802869905249323,0.9003046020153415,0
56.36076002798626,4.771319012526899,16.691182976470678,54.01479866858911,14.496819523768682,0.3550469196214633,0,0,4.312194092307182,0.6518310320605294,2
79.4010328199255,79.25170025865948,78.16870744980697,77.75039879668734,69.77035226240507,0.8868937249401633,10,5,1.7982857508322456,0.884147042697303,1
35.32268853344302,35.85800785733117,52.405809101148655,65.67562720213516,14.421482856029655,0.07728772042465176,4,2,2.496390892010125,0.7079809374792153,1
57.46874878478462,29.29275202905393,87.35962319898255,30.914276154949924,46.13143058013961,0.4598585160812984,4,6,3.54800622359865,0.3493164259307633,2
105.92852077331499,84.9601198641527,87.07742758950313,77.77020458797362,49.793105657054554,0.6542578942234023,16,5,1.0,0.9536652752527286,0
56.72312413518653,33.28727431186427,33.67283999887235,62.5200047793323,30.159802417367963,0.34983339670899055,4,4,4.183831658122411,0.9330004689802168,2
95.85116689867245,77.16988096002416,100.0,82.61753634434436,78.07444118574449,0.9608761005964703,8,5,1.0,0.7033643410623999,0
85.24233852233353,80.90625593135988,92.45925358247281,87.23605818808946,82.90710232539618,0.7125383842146593,9,6,1.0756544369082264,1.0,0
93.17297774966895,100.24581329802945,91.44817246962965,55.5475207806623,75.99531927628962,0.7022964659312256,7,6,1.8191415357168177,0.9021271576736062,0
86.36241550845556,95.7473977289535,94.52407716505235,48.58855861266274,81.30012431656799,0.8571737577324167,16,6,1.130772008008113,0.7775701763710634,1
32.36765668751796,52.07007823552844,80.0485675652711,45.920072947344714,17.061754069472236,0.48892053364402815,4,1,3.2989742499906236,0.5029376389458394,1
36.09394910621812,37.488942598701534,41.6876173329685,33.438125495148846,45.83572036741657,0.3254333695816466,5,2,3.837027088627829,0.686518166374618,2
74.86374948335636,95.58847578027773,85.58513483286043,100.0,61.53628602013917,0.8276826954795556,17,8,2.230751788318199,1.0,0
50.966970571832036,30.76391695867341,42.72701674866539,39.94938313883572,32.447230662126074,0.30935439013454497,3,4,3.632610329437771,0.7955060162110523,1
33.115244696708764,7.204754560286701,53.75978971235951,38.17378737425075,57.70174614863197,0.5261623369109556,0,6,5.33155054328803,0.6164195406937232,2
78.94774972994826,82.91397086070788,100.0,98.14865292408284,62.667258673205886,0.6320573850066484,10,4,1.3615838570923906,0.8852397413701332,1
47.71207440260429,33.518446904168655,37.451247464345684,0.0,34.58727642424046,0.7544503193339489,5,2,2.5966819094573292,0.5937548512150048,2
63.95464702056796,57.04838035305177,53.49768885280071,36.94489374734551,21.830261198651584,0.234623929192028,1,3,4.870376939349875,0.339364209863931,1
88.75765045462478,66.25643609267553,70.60607791781646,88.26068094541574,81.0526584563865,0.7578008664322681,10,6,1.0,0.8470947322653706,1
82.8564702267743,66.7425812030058,93.73143985946821,74.46537776553775,45.77302276141736,0.9747109031685758,6,5,1.3002845986154714,1.0,0
77.47350282559654,81.88240254908175,91.4115324422178,69.49458241375017,57.5861466902692,0.8129215824569562,4,3,1.418279902078834,0.9903934841086195,0
91.80489419002596,108.1233922923478,90.16634966140326,64.07995588156298,67.2565533834274,1.0,6,5,1.0,0.8046671391741288,1
86.09900475013258,83.2186935247209,87.66550984867564,51.552137869550144,83.24664665720738,0.7883244204480797,9,9,1.349376454182843,0.8248208949904816,0
88.55636819185001,61.38543694187196,97.35383147660163,64.97783871691509,98.09946664326318,0.9620072098571973,7,7,1.2339277552637016,0.985277367512222,0
78.16629472059681,92.56146715706028,87.32179734314768,68.94527305137005,55.673161309759706,0.8635398598390192,20,4,1.212109728336379,1.0,1
30.756516295105257,44.94759940741958,52.192836024931765,54.78594993519795,52.81079077347127,0.9179127284037228,3,3,3.7915764523660043,0.42936674143786235,2
42.53040348256966,57.240088427978314,39.90186152080538,57.09817841693568,54.75672601009798,0.3763862946017843,0,1,5.4454918198416635,0.49542638754022356,2
62.6008548883081,46.042901959430445,51.416018512454585,34.49763382277969,29.12362776434267,0.2155179631002995,5,2,5.325737781238245,0.8042632103844902,2
91.97076991074246,77.38352565297822,82.77038511415897,79.86538922582405,52.31440313260296,0.9781519082692346,7,6,1.341643935773071,0.8741095026295923,0
96.88658031738129,72.08870240731363,91.0110366363713,100.0,54.995030130916376,0.6983382544212723,12,6,1.3753150496367796,0.9489187130147664,0
86.42154563951551,77.13475704229377,95.38058960962185,100.0,68.0104938042614,0.6538206042994038,15,5,1.0,0.9847421677150422,1
85.6399860801199,85.94528578919639,95.67561453711231,68.46770444145236,77.69658697264124,0.7610679983624125,13,6,1.0,1.0,0
93.42441109388128,106.93490363086086,88.21227214102518,69.76024805822703,69.708705911684,0.7545230325748588,13,4,1.0,0.7932197078420807,0
29.917100256941737,40.85705074980438,56.050782446697724,57.42817453912286,21.089702987141386,0.44767379654695705,3,4,3.784372424898115,0.7002092185134282,1
78.83641136323372,53.68384197194959,94.08962079619985,95.60487817744436,67.93827228058463,0.9429311820804409,18,7,2.019982264685696,0.9742127491071892,0
78.82702219021027,64.96742149073455,100.0,72.36171281351496,71.84807210176729,0.8827228064060701,10,7,1.0,0.9194607455237243,0
77.33626370569783,75.86885000156296,86.56558220386192,64.61368530189216,48.90523804492249,0.7875341641056959,2,6,1.2412198764672515,0.7542448500535069,0
55.1676533492807,60.21331493370688,26.87241295531383,41.72539118721126,32.59800806650039,0.5342680152900932,2,1,3.0214190965000727,0.3407948286393022,1
97.58469474158281,80.12735692178153,84.3327458647163,52.294284110807595,42.95290485616083,0.5623796085491766,11,6,1.0,0.9895038314076116,0
98.8757200909596,85.71838025453802,87.85175481675334,61.63211661877069,37.72276898006042,0.692127002113637,8,5,1.1343715164538475,0.9076851882958769,0
44.46763320629873,48.436627369571646,38.64401383835731,61.16398569619405,33.521178015736076,0.40376992458896954,3,3,4.929704950869867,0.5574248330403648,2
34.172646094513574,37.29752134557535,54.50155014033309,36.8782471409119,33.07193732841604,0.023630190900472192,0,3,3.7397845879961005,0.29446497181480835,1
96.13804015166664,85.57355281257296,84.83018152124957,100.0,52.095447523652794,0.9378731260415003,15,5,1.8962326500321645,0.8749953485401047,1
78.12838924286484,87.03347758015414,96.34790976441771,48.772020401427284,89.56510364317229,0.5506262017946489,15,7,1.0,0.8589185712045415,0
34.20774137781427,48.73258668827563,74.65463119179412,60.93525716184934,26.567479601325466,0.35815562525109446,0,1,4.947277449646187,0.8231165647096463,2
84.29412763438405,80.95155643878543,83.52317184062683,81.36091566696135,62.89240979393626,0.7978321593682581,12,6,1.0,0.8890390196074169,1
74.55765861298649,90.35263436049814,94.4873555835299,70.56779522956259,80.45431606766104,0.7499270765365985,15,6,1.1463489279978856,0.9447716925810278,0
26.25040581109022,39.78369353296996,80.98772499227638,73.46950219288948,44.57076652161136,0.5001688949888914,0,1,2.3183243721376416,0.3758304803497768,1
59.05925392398004,89.96259867735795,81.41805579408155,78.58870296166724,100.0,0.6620923112620365,0,5,1.7504798174992855,1.0,1
81.692530138425,77.2245550794716,100.0,52.4554450740727,73.8060949224186,0.870153975764815,15,6,1.3540252697520512,0.860835143257821,1
51.345271877623304,41.32803542519958,60.65650590853279,39.56105779472532,51.89075376158252,0.3897212552823028,0,5,2.141401548706072,0.369246732270236,1
11.978194688782937,86.30986158663234,70.84085213599077,43.348583711937394,34.1765899907557,0.4571108149715314,3,4,4.333406699005173,0.5179161362510498,1
79.18652885735514,93.37296240429332,94.7484537782469,30.894170480035797,79.83851164794642,0.8292104292078163,9,5,1.7620563599930068,0.9947526462122858,1
79.28548028072555,69.97527500117856,84.98626220328028,87.93590208574138,84.2968756806413,0.876962813014594,13,6,1.0,0.9431922544673941,0
92.92703410974663,85.54323082381543,92.81158566033267,91.05225357474642,69.6021811112641,0.6677188023158424,9,5,1.0,0.8855481329284483,0
70.21122754012087,81.16380637986536,90.0096438028978,62.74367053397714,79.88868502648607,0.9406355206439838,1,5,1.0,0.8060096898891136,1
50.034833287895104,16.136796298595883,64.53127045313839,21.41112407719791,35.89898945399492,0.45547538759163836,4,0,1.0,0.536769908950739,1
86.96872259178629,66.23825861923393,96.45698077309848,60.39680700443297,77.14536654034329,0.8758205238749941,15,8,1.3962079835893835,0.8491036374292501,0
82.17836001244758,71.57152454031446,85.80729281652326,77.28532308050583,57.66370101426699,0.9681546000986707,10,5,1.036052641743541,0.9155190683858979,0
37.0805769135156,34.928000803687546,34.811936147901775,27.711132104177533,27.856686896830116,0.5748778361425455,2,3,4.7763469432519585,0.4725256423201207,2
45.89217576382267,29.67825585569102,18.417742625853563,37.985812567205436,56.3412220414991,0.5852430804483185,3,5,3.6329863864421563,0.5394631414811191,1
88.61701050947487,91.2999427776008,88.884429794552,68.24716102722883,70.00791938284895,0.8901810123393673,2,3,1.0,0.7779287574085841,0
72.69872207968955,98.6141236348326,92.61395811681857,79.50711539416243,79.33310716065102,0.6291750323328846,15,5,1.5352403086206063,0.7928142766959845,0
86.0435252504042,70.16551992606342,83.04269534980244,91.88152176622154,52.15882160699008,1.0,5,6,1.0356907621255076,0.9603187431082343,0
85.31288985528525,68.66367129614393,95.92659476336101,67.30179650292622,66.57100126989972,0.6508475938087233,0,5,2.406307710806458,0.9784604287898024,0
83.45445537341534,82.60318228726759,80.55349747752925,91.71482542003308,80.73071973161866,0.9077278588561902,12,6,1.53643061798341,0.9591814133741379,0
78.0140430602373,91.34771639105065,80.08714339476879,52.9871210137134,72.47141261854775,0.8076331552784027,10,6,1.0883988726825975,1.0,0
49.85939757278313,18.140623136313113,52.362183933518935,64.92205248592028,35.313297324439425,0.4461401811437367,0,1,2.9372054295140946,0.43645698064875316,2
78.82209301357518,82.08529266610743,93.98577398797428,92.102235577819,93.70811029852561,0.6477358712258198,5,4,1.0829900704465092,0.9466358374446335,0
80.89956635863952,88.38182229587005,83.31885678695981,100.0,45.885084593229124,0.8277110868343587,20,6,1.1049804824992526,0.8642554577189573,0
63.82991172475691,92.02442612398022,78.60834278039884,71.00021506148377,63.56133369552008,0.888282990465608,2,6,2.212154811643426,0.7636825995407189,0
58.80888823557536,42.06528340516458,45.37769636433536,47.31808427306611,62.06522164680115,0.36181924165454027,3,0,2.065345434772987,0.5944812555760755,1
50.802738487985266,38.75424257762033,36.243883990454236,49.0677298953305,48.234995934851135,0.3095819334333839,1,3,2.8449203959391065,0.48677347707483554,1
77.99344935098776,77.47770993946226,95.9535357719995,72.28163740172846,60.25940442517861,0.9981956048409518,17,5,1.0,1.0,0
75.18116474545906,81.10476532443784,80.31062456575376,85.96146178599787,70.21409601754651,0.6569090870905033,7,6,1.2529472265576171,0.9584412980472484,0
93.73803277793441,82.86171878835698,82.80972761341498,55.04529561391515,67.1631941383445,0.9382475167886689,9,7,1.0,0.8987911052153945,0
84.97593598094042,77.39064119278434,69.16628914698293,77.98422220194742,76.55107827600264,0.8606442132442547,16,4,1.5401080527252247,1.0,0
40.768865039430985,41.09011636774506,60.215147253075045,32.691571538296714,24.864378812575822,0.4068304834976049,0,0,4.519059924434755,0.27024119296826876,1
76.43643103108194,78.11864373055242,99.55287522437898,60.28251703290478,63.033936065359185,0.8693091339877845,13,5,1.0,1.0,0
44.3599157787136,29.127015206644575,42.54333390165152,47.837711578986365,41.275973313330255,0.680319718589286,3,0,5.077921426584378,0.3003878745371174,2
103.3296212602723,102.10793305307227,94.85378447308946,72.25205071919419,78.01758472720826,0.9331483138810754,8,7,1.315035379595701,0.9497743089091395,0
52.125603126347606,28.80570368942415,46.62547369080954,23.497686505424575,41.59251845930339,0.5557873007024229,2,6,3.4916059717564303,0.6337483311185026,2
91.99069336879866,85.1894154100642,87.64826441868654,73.92601122212899,47.231893799787855,0.7464456198790086,14,6,1.4503328606906047,0.904977368718096,0
97.28796612225845,87.29475919177737,93.9361507839424,67.1094773599863,37.69985620193133,0.9645729067630544,7,5,1.5467394559569967,0.8607987360080871,0
47.64174391691771,25.074106206941615,73.179159780796,43.91875796850784,29.460842911306955,0.42867769346845025,0,3,1.9559427377268928,0.22946594283129312,2
